step,ort_ref_loss,gvsoc_loss,abs_diff
854,0.945798,0.945797,1e-06
855,0.947474,0.947472,2e-06
856,0.637326,0.637326,0.0
857,0.275322,0.275322,0.0
858,0.066533,0.066532,1e-06
859,0.205475,0.205475,0.0
860,0.01745,0.01745,0.0
861,0.000337,0.000337,0.0
862,0.321598,0.321598,0.0
863,0.953196,0.953196,0.0
864,0.777352,0.777353,1e-06
865,0.834722,0.834722,0.0
866,0.014938,0.014938,0.0
867,1.615737,1.615737,0.0
868,0.179771,0.17977,1e-06
869,0.010366,0.010366,0.0
870,0.000228,0.000228,0.0
871,0.170149,0.17015,1e-06
872,0.009519,0.009519,0.0
873,0.643818,0.643817,1e-06
874,0.454307,0.454307,0.0
875,0.045115,0.045115,0.0
876,0.088886,0.088886,0.0
877,0.065929,0.065929,0.0
878,0.000108,0.000108,0.0
879,0.000939,0.000939,0.0
880,0.001939,0.00194,1e-06
881,0.015207,0.015207,0.0
882,0.010394,0.010394,0.0
883,0.139104,0.139104,0.0
884,0.037416,0.037416,0.0
885,1.114676,1.114676,0.0
886,0.014991,0.014991,0.0
887,0.229934,0.229934,0.0
888,0.242077,0.242077,0.0
889,0.096001,0.096001,0.0
890,0.06995,0.06995,0.0
891,0.241859,0.241858,1e-06
892,0.161657,0.161657,0.0
893,0.001055,0.001055,0.0
894,0.491097,0.491097,0.0
895,0.260415,0.260415,0.0
896,0.103786,0.103786,0.0
897,0.125663,0.125663,0.0
898,0.171928,0.171928,0.0
899,0.122743,0.122743,0.0
900,0.104137,0.104137,0.0
901,0.00591,0.00591,0.0
902,0.182814,0.182814,0.0
903,0.02481,0.024809,1e-06
904,0.101424,0.101424,0.0
905,0.1019,0.1019,0.0
906,0.392258,0.392258,0.0
907,0.013539,0.013539,0.0
908,0.934221,0.93422,1e-06
909,0.93383,0.933828,2e-06
910,0.596216,0.596216,0.0
911,0.275962,0.275961,1e-06
912,0.066165,0.066165,0.0
913,0.190919,0.190919,0.0
914,0.016917,0.016917,0.0
915,0.000339,0.000339,0.0
916,0.314277,0.314277,0.0
917,0.948217,0.948217,0.0
918,0.728008,0.728009,1e-06
919,0.824477,0.824477,0.0
920,0.015123,0.015122,1e-06
921,1.562715,1.562713,2e-06
922,0.167459,0.167459,0.0
923,0.010079,0.010079,0.0
924,0.00022,0.00022,0.0
925,0.16862,0.16862,0.0
926,0.009546,0.009546,0.0
927,0.62342,0.62342,0.0
928,0.456415,0.456415,0.0
929,0.04511,0.04511,0.0
930,0.087385,0.087384,1e-06
931,0.066226,0.066226,0.0
932,0.000104,0.000104,0.0
933,0.000911,0.000911,0.0
934,0.001937,0.001937,0.0
935,0.015159,0.015159,0.0
936,0.010452,0.010452,0.0
937,0.131606,0.131607,1e-06
938,0.037611,0.037611,0.0
939,1.099296,1.099296,0.0
940,0.013248,0.013248,0.0
941,0.230536,0.230536,0.0
942,0.236506,0.236507,1e-06
943,0.094766,0.094766,0.0
944,0.069965,0.069965,0.0
945,0.237556,0.237556,0.0
946,0.164718,0.164718,0.0
947,0.001052,0.001052,0.0
948,0.45752,0.45752,0.0
949,0.257455,0.257454,1e-06
950,0.106353,0.106353,0.0
951,0.122318,0.122319,1e-06
952,0.172929,0.172929,0.0
953,0.121984,0.121984,0.0
954,0.109689,0.109689,0.0
955,0.005841,0.005841,0.0
956,0.182098,0.182098,0.0
957,0.024747,0.024747,0.0
958,0.099904,0.099904,0.0
959,0.100422,0.100422,0.0
960,0.389784,0.389784,0.0
961,0.013501,0.013501,0.0
962,0.874165,0.874164,1e-06
963,0.905201,0.905199,2e-06
964,0.617398,0.617397,1e-06
965,0.275518,0.275518,0.0
966,0.064052,0.064052,0.0
967,0.201291,0.201291,0.0
968,0.016746,0.016746,0.0
969,0.000338,0.000338,0.0
970,0.306985,0.306985,0.0
971,0.935326,0.935326,0.0
972,0.737524,0.737525,1e-06
973,0.808724,0.808724,0.0
974,0.014837,0.014837,0.0
975,1.596727,1.596726,1e-06
976,0.169867,0.169867,0.0
977,0.010369,0.010369,0.0
978,0.000213,0.000214,1e-06
979,0.165323,0.165323,0.0
980,0.009429,0.009429,0.0
981,0.604645,0.604644,1e-06
982,0.457736,0.457736,0.0
983,0.045168,0.045168,0.0
984,0.085841,0.085841,0.0
985,0.066407,0.066407,0.0
986,0.000107,0.000107,0.0
987,0.000876,0.000875,1e-06
988,0.001937,0.001937,0.0
989,0.015099,0.0151,1e-06
990,0.010498,0.010498,0.0
991,0.124611,0.124611,0.0
992,0.03779,0.03779,0.0
993,1.086544,1.086545,1e-06
994,0.014801,0.014801,0.0
995,0.23284,0.23284,0.0
996,0.231567,0.231567,0.0
997,0.093111,0.093111,0.0
998,0.070151,0.070151,0.0
999,0.230966,0.230967,1e-06
1000,0.155963,0.155962,1e-06
1001,0.001035,0.001036,1e-06
1002,0.457235,0.457236,1e-06
1003,0.254008,0.254008,0.0
1004,0.103532,0.103532,0.0
1005,0.11955,0.11955,0.0
1006,0.174225,0.174225,0.0
1007,0.12611,0.12611,0.0
1008,0.104886,0.104886,0.0
1009,0.006025,0.006025,0.0
1010,0.181459,0.181459,0.0
1011,0.024675,0.024675,0.0
1012,0.099045,0.099046,1e-06
1013,0.100111,0.100111,0.0
1014,0.376281,0.376281,0.0
1015,0.013447,0.013447,0.0
1016,0.867415,0.867414,1e-06
1017,0.89357,0.893569,1e-06
1018,0.57957,0.579569,1e-06
1019,0.275744,0.275744,0.0
1020,0.063615,0.063615,0.0
1021,0.187064,0.187064,0.0
1022,0.016188,0.016188,0.0
1023,0.000338,0.000339,1e-06
1024,0.299828,0.299828,0.0
1025,0.929456,0.929456,0.0
1026,0.692522,0.692523,1e-06
1027,0.799059,0.799059,0.0
1028,0.015013,0.015013,0.0
1029,1.545598,1.545597,1e-06
1030,0.15865,0.15865,0.0
1031,0.010062,0.010062,0.0
1032,0.000207,0.000207,0.0
1033,0.16405,0.164051,1e-06
1034,0.00943,0.00943,0.0
1035,0.58698,0.58698,0.0
1036,0.458955,0.458955,0.0
1037,0.044955,0.044955,0.0
1038,0.084519,0.084519,0.0
1039,0.066571,0.066571,0.0
1040,0.000103,0.000103,0.0
1041,0.000854,0.000854,0.0
1042,0.001921,0.001921,0.0
1043,0.015044,0.015044,0.0
1044,0.01052,0.01052,0.0
1045,0.118406,0.118406,0.0
1046,0.037972,0.037972,0.0
1047,1.070803,1.070803,0.0
1048,0.01308,0.01308,0.0
1049,0.233339,0.233339,0.0
1050,0.227175,0.227175,0.0
1051,0.091956,0.091956,0.0
1052,0.070017,0.070017,0.0
1053,0.227494,0.227494,0.0
1054,0.159428,0.159427,1e-06
1055,0.001026,0.001025,1e-06
1056,0.42853,0.42853,0.0
1057,0.251301,0.251301,0.0
1058,0.105593,0.105594,1e-06
1059,0.116651,0.116651,0.0
1060,0.174876,0.174876,0.0
1061,0.125085,0.125086,1e-06
1062,0.110305,0.110305,0.0
1063,0.005943,0.005943,0.0
1064,0.180698,0.180698,0.0
1065,0.024608,0.024608,0.0
1066,0.097895,0.097895,0.0
1067,0.098703,0.098703,0.0
1068,0.37386,0.373859,1e-06
1069,0.013402,0.013402,0.0
1070,0.814867,0.814866,1e-06
1071,0.868253,0.868251,2e-06
1072,0.599709,0.599708,1e-06
1073,0.274962,0.274962,0.0
1074,0.061622,0.061622,0.0
1075,0.196799,0.1968,1e-06
1076,0.016012,0.016012,0.0
1077,0.000336,0.000337,1e-06
1078,0.292773,0.292773,0.0
1079,0.916218,0.916218,0.0
1080,0.702827,0.702828,1e-06
1081,0.784301,0.784301,0.0
1082,0.014723,0.014723,0.0
1083,1.578045,1.578044,1e-06
1084,0.161568,0.161567,1e-06
1085,0.010344,0.010344,0.0
1086,0.000201,0.000201,0.0
1087,0.161073,0.161073,0.0
1088,0.009299,0.009299,0.0
1089,0.570534,0.570534,0.0
1090,0.459555,0.459555,0.0
1091,0.044832,0.044832,0.0
1092,0.083151,0.083151,0.0
1093,0.066632,0.066631,1e-06
1094,0.000105,0.000105,0.0
1095,0.000826,0.000826,0.0
1096,0.00191,0.001909,1e-06
1097,0.014979,0.014979,0.0
1098,0.010533,0.010533,0.0
1099,0.112543,0.112543,0.0
1100,0.038131,0.038131,0.0
1101,1.057642,1.057642,0.0
1102,0.014566,0.014566,0.0
1103,0.235435,0.235435,0.0
1104,0.223254,0.223254,0.0
1105,0.090417,0.090417,0.0
1106,0.07005,0.07005,0.0
1107,0.22189,0.22189,0.0
1108,0.151627,0.151627,0.0
1109,0.001005,0.001005,0.0
1110,0.430194,0.430194,0.0
1111,0.248085,0.248084,1e-06
1112,0.10253,0.10253,0.0
1113,0.114237,0.114237,0.0
1114,0.175935,0.175936,1e-06
1115,0.128868,0.128868,0.0
1116,0.105175,0.105175,0.0
1117,0.006123,0.006123,0.0
1118,0.180021,0.180021,0.0
1119,0.024531,0.024531,0.0
1120,0.097311,0.097311,0.0
1121,0.098406,0.098406,0.0
1122,0.361092,0.361092,0.0
1123,0.013343,0.013343,0.0
1124,0.811502,0.811501,1e-06
1125,0.857997,0.857995,2e-06
1126,0.564674,0.564674,0.0
1127,0.274835,0.274835,0.0
1128,0.061153,0.061152,1e-06
1129,0.182984,0.182984,0.0
1130,0.015454,0.015454,0.0
1131,0.000336,0.000336,0.0
1132,0.285914,0.285914,0.0
1133,0.909809,0.909809,0.0
1134,0.66144,0.66144,0.0
1135,0.775296,0.775296,0.0
1136,0.014889,0.014889,0.0
1137,1.528598,1.528596,2e-06
1138,0.151198,0.151198,0.0
1139,0.010022,0.010022,0.0
1140,0.000195,0.000196,1e-06
1141,0.160009,0.160009,0.0
1142,0.009279,0.009278,1e-06
1143,0.555062,0.555061,1e-06
1144,0.460093,0.460093,0.0
1145,0.04447,0.04447,0.0
1146,0.081956,0.081956,0.0
1147,0.066682,0.066682,0.0
1148,0.000101,0.000101,0.0
1149,0.000809,0.000809,0.0
1150,0.001884,0.001884,0.0
1151,0.014918,0.014918,0.0
1152,0.010526,0.010526,0.0
1153,0.107328,0.107328,0.0
1154,0.038294,0.038293,1e-06
1155,1.041926,1.041926,0.0
1156,0.012882,0.012882,0.0
1157,0.235833,0.235833,0.0
1158,0.219701,0.219701,0.0
1159,0.089334,0.089334,0.0
1160,0.069794,0.069794,0.0
1161,0.219008,0.219008,0.0
1162,0.155334,0.155334,0.0
1163,0.000991,0.000991,0.0
1164,0.40505,0.40505,0.0
1165,0.245567,0.245567,0.0
1166,0.104201,0.104201,0.0
1167,0.111703,0.111703,0.0
1168,0.17634,0.17634,0.0
1169,0.127621,0.127621,0.0
1170,0.1105,0.110499,1e-06
1171,0.006028,0.006028,0.0
1172,0.179232,0.179232,0.0
1173,0.024459,0.024459,0.0
1174,0.096408,0.096408,0.0
1175,0.09706,0.09706,0.0
1176,0.358813,0.358813,0.0
1177,0.013291,0.013291,0.0
1178,0.764909,0.764908,1e-06
1179,0.835379,0.835378,1e-06
1180,0.58384,0.583839,1e-06
1181,0.273768,0.273768,0.0
1182,0.059295,0.059295,0.0
1183,0.192195,0.192195,0.0
1184,0.015285,0.015285,0.0
1185,0.000333,0.000332,1e-06
1186,0.279193,0.279193,0.0
1187,0.896507,0.896507,0.0
1188,0.672262,0.672263,1e-06
1189,0.761539,0.761539,0.0
1190,0.014595,0.014596,1e-06
1191,1.55957,1.559569,1e-06
1192,0.15444,0.15444,0.0
1193,0.010296,0.010295,1e-06
1194,0.00019,0.000191,1e-06
1195,0.157296,0.157296,0.0
1196,0.009137,0.009137,0.0
1197,0.540507,0.540506,1e-06
1198,0.460152,0.460152,0.0
1199,0.044217,0.044217,0.0
1200,0.080719,0.080719,0.0
1201,0.066641,0.066641,0.0
1202,0.000102,0.000102,0.0
1203,0.000785,0.000785,0.0
1204,0.001864,0.001864,0.0
1205,0.014846,0.014846,0.0
1206,0.010513,0.010513,0.0
1207,0.102346,0.102347,1e-06
1208,0.038429,0.038429,0.0
1209,1.0287,1.0287,0.0
1210,0.014305,0.014305,0.0
1211,0.237726,0.237725,1e-06
1212,0.216514,0.216515,1e-06
1213,0.087904,0.087903,1e-06
1214,0.069701,0.069701,0.0
1215,0.214124,0.214124,0.0
1216,0.148234,0.148234,0.0
1217,0.000968,0.000968,0.0
1218,0.408057,0.408058,1e-06
1219,0.242521,0.24252,1e-06
1220,0.101002,0.101002,0.0
1221,0.10958,0.109581,1e-06
1222,0.177224,0.177224,0.0
1223,0.131095,0.131095,0.0
1224,0.105142,0.105143,1e-06
1225,0.006201,0.006201,0.0
1226,0.17853,0.17853,0.0
1227,0.024378,0.024378,0.0
1228,0.096005,0.096005,0.0
1229,0.096776,0.096776,0.0
1230,0.346782,0.346782,0.0
1231,0.013227,0.013227,0.0
1232,0.763942,0.763942,0.0
1233,0.826126,0.826124,2e-06
1234,0.551213,0.551212,1e-06
1235,0.273351,0.273351,0.0
1236,0.058814,0.058814,0.0
1237,0.178832,0.178832,0.0
1238,0.014742,0.014742,0.0
1239,0.000331,0.00033,1e-06
1240,0.272696,0.272696,0.0
1241,0.889801,0.889802,1e-06
1242,0.633921,0.633921,0.0
1243,0.753199,0.753199,0.0
1244,0.014752,0.014752,0.0
1245,1.511641,1.51164,1e-06
1246,0.14475,0.14475,0.0
1247,0.009962,0.009962,0.0
1248,0.000186,0.000186,0.0
1249,0.156401,0.156401,0.0
1250,0.009099,0.009099,0.0
1251,0.526846,0.526845,1e-06
1252,0.46018,0.46018,0.0
1253,0.043754,0.043754,0.0
1254,0.079619,0.079619,0.0
1255,0.066597,0.066597,0.0
1256,9.8e-05,9.8e-05,0.0
1257,0.000772,0.000772,0.0
1258,0.001833,0.001833,0.0
1259,0.014779,0.014779,0.0
1260,0.010484,0.010484,0.0
1261,0.097911,0.097911,0.0
1262,0.038568,0.038568,0.0
1263,1.013247,1.013247,0.0
1264,0.012665,0.012665,0.0
1265,0.238022,0.238022,0.0
1266,0.213568,0.213569,1e-06
1267,0.086885,0.086885,0.0
1268,0.069346,0.069346,0.0
1269,0.211673,0.211673,0.0
1270,0.15208,0.152081,1e-06
1271,0.000951,0.000951,0.0
1272,0.385599,0.385599,0.0
1273,0.240146,0.240146,0.0
1274,0.102373,0.102374,1e-06
1275,0.107347,0.107347,0.0
1276,0.177454,0.177454,0.0
1277,0.129665,0.129665,0.0
1278,0.110395,0.110395,0.0
1279,0.006095,0.006094,1e-06
1280,0.177721,0.177721,0.0
1281,0.0243,0.0243,0.0
1282,0.095273,0.095273,0.0
1283,0.095485,0.095485,0.0
1284,0.344686,0.344687,1e-06
1285,0.013169,0.013169,0.0
1286,0.722169,0.722168,1e-06
1287,0.805775,0.805774,1e-06
1288,0.569475,0.569474,1e-06
1289,0.27205,0.27205,0.0
1290,0.057094,0.057094,0.0
1291,0.187601,0.187601,0.0
1292,0.014587,0.014587,0.0
1293,0.000327,0.000327,0.0
1294,0.266352,0.266351,1e-06
1295,0.876624,0.876625,1e-06
1296,0.645055,0.645055,0.0
1297,0.740395,0.740395,0.0
1298,0.014456,0.014456,0.0
1299,1.541229,1.541228,1e-06
1300,0.148199,0.148199,0.0
1301,0.01023,0.01023,0.0
1302,0.000181,0.000181,0.0
1303,0.153909,0.153909,0.0
1304,0.00895,0.00895,0.0
1305,0.513866,0.513865,1e-06
1306,0.459841,0.459842,1e-06
1307,0.043413,0.043413,0.0
1308,0.078483,0.078483,0.0
1309,0.066472,0.066473,1e-06
1310,9.9e-05,9.9e-05,0.0
1311,0.000751,0.000751,0.0
1312,0.001809,0.001809,0.0
1313,0.014702,0.014702,0.0
1314,0.01045,0.01045,0.0
1315,0.093634,0.093634,0.0
1316,0.038677,0.038677,0.0
1317,1.000168,1.000168,0.0
1318,0.014029,0.014029,0.0
1319,0.23972,0.239719,1e-06
1320,0.210919,0.210919,0.0
1321,0.085553,0.085553,0.0
1322,0.069151,0.069151,0.0
1323,0.207329,0.207329,0.0
1324,0.145511,0.14551,1e-06
1325,0.000927,0.000927,0.0
1326,0.389551,0.389551,0.0
1327,0.237229,0.237229,0.0
1328,0.099119,0.099119,0.0
1329,0.105465,0.105464,1e-06
1330,0.178204,0.178205,1e-06
1331,0.132863,0.132863,0.0
1332,0.104882,0.104882,0.0
1333,0.00626,0.00626,0.0
1334,0.177002,0.177002,0.0
1335,0.024213,0.024213,0.0
1336,0.094994,0.094994,0.0
1337,0.095213,0.095213,0.0
1338,0.333365,0.333365,0.0
1339,0.0131,0.0131,0.0
1340,0.722916,0.722916,0.0
1341,0.797292,0.797291,1e-06
1342,0.538947,0.538947,0.0
1343,0.271401,0.271401,0.0
1344,0.056614,0.056614,0.0
1345,0.174702,0.174702,0.0
1346,0.014067,0.014067,0.0
1347,0.000324,0.000324,0.0
1348,0.260239,0.260239,0.0
1349,0.869792,0.869792,0.0
1350,0.609314,0.609314,0.0
1351,0.732689,0.732689,0.0
1352,0.014603,0.014603,0.0
1353,1.494688,1.494687,1e-06
1354,0.139069,0.139069,0.0
1355,0.009887,0.009887,0.0
1356,0.000177,0.000176,1e-06
1357,0.153152,0.153152,0.0
1358,0.008898,0.008898,0.0
1359,0.501727,0.501727,0.0
1360,0.459495,0.459495,0.0
1361,0.042885,0.042885,0.0
1362,0.077455,0.077455,0.0
1363,0.066351,0.066351,0.0
1364,9.5e-05,9.5e-05,0.0
1365,0.000741,0.000741,0.0
1366,0.001774,0.001774,0.0
1367,0.01463,0.01463,0.0
1368,0.010404,0.010404,0.0
1369,0.089825,0.089825,0.0
1370,0.038791,0.038791,0.0
1371,0.985118,0.985118,0.0
1372,0.012438,0.012437,1e-06
1373,0.239914,0.239913,1e-06
1374,0.208419,0.208419,0.0
1375,0.084591,0.084591,0.0
1376,0.068718,0.068718,0.0
1377,0.2052,0.2052,0.0
1378,0.14943,0.149429,1e-06
1379,0.000909,0.000909,0.0
1380,0.369173,0.369173,0.0
1381,0.234967,0.234967,0.0
1382,0.100263,0.100264,1e-06
1383,0.103478,0.103478,0.0
1384,0.178309,0.178309,0.0
1385,0.131283,0.131283,0.0
1386,0.110078,0.110078,0.0
1387,0.006142,0.006142,0.0
1388,0.176179,0.176179,0.0
1389,0.024129,0.024129,0.0
1390,0.094383,0.094383,0.0
1391,0.09397,0.09397,0.0
1392,0.331469,0.331469,0.0
1393,0.013036,0.013037,1e-06
1394,0.685114,0.685114,0.0
1395,0.77888,0.778879,1e-06
1396,0.556373,0.556372,1e-06
1397,0.269915,0.269915,0.0
1398,0.055028,0.055028,0.0
1399,0.183091,0.183091,0.0
1400,0.013928,0.013928,0.0
1401,0.00032,0.00032,0.0
1402,0.254282,0.254282,0.0
1403,0.856865,0.856865,0.0
1404,0.620605,0.620605,0.0
1405,0.720764,0.720765,1e-06
1406,0.014305,0.014305,0.0
1407,1.522976,1.522976,0.0
1408,0.142647,0.142647,0.0
1409,0.010149,0.010149,0.0
1410,0.000173,0.000173,0.0
1411,0.150848,0.150848,0.0
1412,0.008745,0.008745,0.0
1413,0.490078,0.490077,1e-06
1414,0.45887,0.45887,0.0
1415,0.042485,0.042485,0.0
1416,0.076398,0.076398,0.0
1417,0.06616,0.06616,0.0
1418,9.6e-05,9.6e-05,0.0
1419,0.000723,0.000723,0.0
1420,0.001747,0.001747,0.0
1421,0.014548,0.014548,0.0
1422,0.010354,0.010354,0.0
1423,0.08612,0.086121,1e-06
1424,0.038875,0.038875,0.0
1425,0.972317,0.972318,1e-06
1426,0.013746,0.013746,0.0
1427,0.241424,0.241424,0.0
1428,0.206169,0.206169,0.0
1429,0.083347,0.083348,1e-06
1430,0.068441,0.068441,0.0
1431,0.201274,0.201273,1e-06
1432,0.143273,0.143273,0.0
1433,0.000885,0.000885,0.0
1434,0.3738,0.373801,1e-06
1435,0.232153,0.232152,1e-06
1436,0.09701,0.097011,1e-06
1437,0.101793,0.101794,1e-06
1438,0.178954,0.178954,0.0
1439,0.134234,0.134234,0.0
1440,0.104461,0.104461,0.0
1441,0.0063,0.0063,0.0
1442,0.175448,0.175448,0.0
1443,0.024037,0.024037,0.0
1444,0.094189,0.094189,0.0
1445,0.093708,0.093708,0.0
1446,0.320817,0.320817,0.0
1447,0.012963,0.012963,0.0
1448,0.687093,0.687093,0.0
1449,0.771013,0.771012,1e-06
1450,0.527692,0.527691,1e-06
1451,0.269082,0.269082,0.0
1452,0.054554,0.054554,0.0
1453,0.170654,0.170654,0.0
1454,0.013435,0.013435,0.0
1455,0.000317,0.000317,0.0
1456,0.248555,0.248554,1e-06
1457,0.850022,0.850023,1e-06
1458,0.587114,0.587114,0.0
1459,0.713648,0.713649,1e-06
1460,0.014444,0.014444,0.0
1461,1.477722,1.477721,1e-06
1462,0.133994,0.133994,0.0
1463,0.0098,0.009799,1e-06
1464,0.000169,0.000169,0.0
1465,0.150205,0.150205,0.0
1466,0.008683,0.008683,0.0
1467,0.479234,0.479233,1e-06
1468,0.458251,0.458251,0.0
1469,0.041919,0.041919,0.0
1470,0.075427,0.075427,0.0
1471,0.065977,0.065977,0.0
1472,9.2e-05,9.2e-05,0.0
1473,0.000714,0.000714,0.0
1474,0.001711,0.001711,0.0
1475,0.014471,0.014471,0.0
1476,0.010294,0.010294,0.0
1477,0.082821,0.082822,1e-06
1478,0.038963,0.038963,0.0
1479,0.957749,0.957749,0.0
1480,0.012206,0.012206,0.0
1481,0.241518,0.241518,0.0
1482,0.204001,0.204001,0.0
1483,0.082435,0.082435,0.0
1484,0.067948,0.067948,0.0
1485,0.199393,0.199393,0.0
1486,0.14722,0.14722,0.0
1487,0.000867,0.000867,0.0
1488,0.355074,0.355074,0.0
1489,0.229981,0.229981,0.0
1490,0.097982,0.097982,0.0
1491,0.100011,0.100011,0.0
1492,0.178969,0.178969,0.0
1493,0.132532,0.132532,0.0
1494,0.109609,0.109609,0.0
1495,0.006171,0.006171,0.0
1496,0.174615,0.174616,1e-06
1497,0.023948,0.023948,0.0
1498,0.093666,0.093666,0.0
1499,0.092506,0.092506,0.0
1500,0.31912,0.31912,0.0
1501,0.012895,0.012895,0.0
1502,0.652618,0.652617,1e-06
1503,0.754277,0.754276,1e-06
1504,0.544343,0.544343,0.0
1505,0.267455,0.267454,1e-06
1506,0.053095,0.053095,0.0
1507,0.178708,0.178708,0.0
1508,0.013313,0.013313,0.0
1509,0.000313,0.000312,1e-06
1510,0.242979,0.242978,1e-06
1511,0.837423,0.837423,0.0
1512,0.598448,0.598449,1e-06
1513,0.702523,0.702523,0.0
1514,0.014145,0.014145,0.0
1515,1.504791,1.50479,1e-06
1516,0.137649,0.137649,0.0
1517,0.010057,0.010056,1e-06
1518,0.000166,0.000166,0.0
1519,0.14806,0.14806,0.0
1520,0.008528,0.008528,0.0
1521,0.468723,0.468723,0.0
1522,0.457422,0.457422,0.0
1523,0.041484,0.041484,0.0
1524,0.074436,0.074436,0.0
1525,0.065733,0.065733,0.0
1526,9.3e-05,9.3e-05,0.0
1527,0.000698,0.000698,0.0
1528,0.001681,0.001681,0.0
1529,0.014385,0.014386,1e-06
1530,0.010232,0.010232,0.0
1531,0.079586,0.079587,1e-06
1532,0.039021,0.039021,0.0
1533,0.945304,0.945304,0.0
1534,0.01346,0.01346,0.0
1535,0.242852,0.242852,0.0
1536,0.202052,0.202053,1e-06
1537,0.081271,0.081271,0.0
1538,0.067608,0.067608,0.0
1539,0.195797,0.195797,0.0
1540,0.141394,0.141394,0.0
1541,0.000843,0.000843,0.0
1542,0.360188,0.360188,0.0
1543,0.227251,0.227251,0.0
1544,0.094771,0.09477,1e-06
1545,0.098491,0.098491,0.0
1546,0.179529,0.179529,0.0
1547,0.135262,0.135262,0.0
1548,0.103924,0.103924,0.0
1549,0.006323,0.006322,1e-06
1550,0.173875,0.173875,0.0
1551,0.02385,0.02385,0.0
1552,0.093531,0.093531,0.0
1553,0.092252,0.092252,0.0
1554,0.309092,0.309092,0.0
1555,0.012817,0.012817,0.0
1556,0.655484,0.655484,0.0
1557,0.746919,0.746917,2e-06
1558,0.517302,0.517301,1e-06
1559,0.266479,0.266479,0.0
1560,0.05263,0.05263,0.0
1561,0.166721,0.166721,0.0
1562,0.012847,0.012847,0.0
1563,0.000309,0.000309,0.0
1564,0.237624,0.237624,0.0
1565,0.830648,0.830648,0.0
1566,0.566925,0.566925,0.0
1567,0.695947,0.695947,0.0
1568,0.014275,0.014275,0.0
1569,1.460742,1.460741,1e-06
1570,0.129407,0.129407,0.0
1571,0.009702,0.009702,0.0
1572,0.000162,0.000162,0.0
1573,0.147513,0.147513,0.0
1574,0.008459,0.008459,0.0
1575,0.45899,0.45899,0.0
1576,0.456609,0.456609,0.0
1577,0.040897,0.040897,0.0
1578,0.073512,0.073512,0.0
1579,0.065501,0.065501,0.0
1580,8.9e-05,8.9e-05,0.0
1581,0.000691,0.000691,0.0
1582,0.001645,0.001645,0.0
1583,0.014304,0.014304,0.0
1584,0.010161,0.010161,0.0
1585,0.076708,0.076709,1e-06
1586,0.039085,0.039085,0.0
1587,0.931256,0.931257,1e-06
1588,0.011972,0.011972,0.0
1589,0.242849,0.242849,0.0
1590,0.200136,0.200136,0.0
1591,0.080403,0.080402,1e-06
1592,0.06707,0.06707,0.0
1593,0.194112,0.194111,1e-06
1594,0.145339,0.145339,0.0
1595,0.000824,0.000825,1e-06
1596,0.342802,0.342803,1e-06
1597,0.225156,0.225155,1e-06
1598,0.095609,0.095609,0.0
1599,0.096878,0.096878,0.0
1600,0.179479,0.179479,0.0
1601,0.13346,0.133461,1e-06
1602,0.10903,0.10903,0.0
1603,0.006184,0.006184,0.0
1604,0.173036,0.173036,0.0
1605,0.023755,0.023756,1e-06
1606,0.093073,0.093073,0.0
1607,0.091088,0.091088,0.0
1608,0.307584,0.307584,0.0
1609,0.012745,0.012745,0.0
1610,0.623835,0.623834,1e-06
1611,0.731646,0.731645,1e-06
1612,0.533234,0.533233,1e-06
1613,0.264745,0.264745,0.0
1614,0.051289,0.051289,0.0
1615,0.174477,0.174477,0.0
1616,0.012742,0.012742,0.0
1617,0.000304,0.000304,0.0
1618,0.232413,0.232413,0.0
1619,0.818423,0.818424,1e-06
1620,0.578221,0.578221,0.0
1621,0.685543,0.685544,1e-06
1622,0.013977,0.013977,0.0
1623,1.486666,1.486665,1e-06
1624,0.133102,0.133102,0.0
1625,0.009955,0.009954,1e-06
1626,0.000159,0.000158,1e-06
1627,0.145506,0.145506,0.0
1628,0.008303,0.008303,0.0
1629,0.44946,0.44946,0.0
1630,0.455637,0.455637,0.0
1631,0.040443,0.040443,0.0
1632,0.072575,0.072575,0.0
1633,0.065216,0.065216,0.0
1634,8.9e-05,9e-05,1e-06
1635,0.000677,0.000677,0.0
1636,0.001616,0.001616,0.0
1637,0.014215,0.014215,0.0
1638,0.01009,0.01009,0.0
1639,0.073864,0.073864,0.0
1640,0.039119,0.039119,0.0
1641,0.919209,0.91921,1e-06
1642,0.013176,0.013176,0.0
1643,0.244019,0.244019,0.0
1644,0.198417,0.198417,0.0
1645,0.079311,0.079311,0.0
1646,0.06668,0.06668,0.0
1647,0.190784,0.190784,0.0
1648,0.139784,0.139784,0.0
1649,0.000801,0.000801,0.0
1650,0.34827,0.34827,0.0
1651,0.222498,0.222497,1e-06
1652,0.092466,0.092466,0.0
1653,0.095496,0.095496,0.0
1654,0.179968,0.179969,1e-06
1655,0.135993,0.135993,0.0
1656,0.103305,0.103305,0.0
1657,0.006328,0.006328,0.0
1658,0.172289,0.172289,0.0
1659,0.023653,0.023653,0.0
1660,0.09298,0.09298,0.0
1661,0.090841,0.090841,0.0
1662,0.298134,0.298134,0.0
1663,0.012665,0.012665,0.0
1664,0.627338,0.627337,1e-06
1665,0.724716,0.724715,1e-06
1666,0.507658,0.507658,0.0
1667,0.263662,0.263662,0.0
1668,0.050834,0.050834,0.0
1669,0.162921,0.162921,0.0
1670,0.012303,0.012303,0.0
1671,0.000301,0.0003,1e-06
