step,ort_ref_loss,gvsoc_loss,abs_diff
862,0.027216,0.027216,0.0
863,0.091464,0.091464,0.0
864,1.441804,1.441805,1e-06
865,0.049437,0.049437,0.0
866,0.018627,0.018627,0.0
867,0.081275,0.081275,0.0
868,0.381157,0.381156,1e-06
869,0.06788,0.06788,0.0
870,0.010693,0.010693,0.0
871,0.096621,0.096621,0.0
872,0.040613,0.040613,0.0
873,0.004212,0.004212,0.0
874,0.002188,0.002188,0.0
875,0.050094,0.050094,0.0
876,0.02921,0.029211,1e-06
877,0.166531,0.166531,0.0
878,0.012016,0.012016,0.0
879,0.321712,0.321711,1e-06
880,0.168152,0.168152,0.0
881,0.020881,0.020881,0.0
882,0.015356,0.015356,0.0
883,0.148764,0.148764,0.0
884,0.017867,0.017867,0.0
885,0.015949,0.015949,0.0
886,0.945602,0.945602,0.0
887,0.276148,0.276148,0.0
888,0.587477,0.587477,0.0
889,0.06878,0.06878,0.0
890,0.021293,0.021294,1e-06
891,0.314385,0.314385,0.0
892,0.039215,0.039215,0.0
893,0.00151,0.00151,0.0
894,0.394103,0.394103,0.0
895,0.483995,0.483996,1e-06
896,0.002919,0.002919,0.0
897,0.436321,0.436321,0.0
898,0.47412,0.47412,0.0
899,0.020113,0.020113,0.0
900,0.086533,0.086534,1e-06
901,0.019133,0.019133,0.0
902,0.518553,0.518553,0.0
903,0.020035,0.020035,0.0
904,0.019148,0.019147,1e-06
905,0.52811,0.52811,0.0
906,0.225228,0.225228,0.0
907,0.019716,0.019716,0.0
908,0.492808,0.492808,0.0
909,0.268428,0.268428,0.0
910,1.851376,1.851376,0.0
911,0.084149,0.084149,0.0
912,0.222414,0.222414,0.0
913,0.326829,0.326829,0.0
914,0.191421,0.191421,0.0
915,0.002287,0.002286,1e-06
916,0.026558,0.026558,0.0
917,0.091604,0.091604,0.0
918,1.40516,1.40516,0.0
919,0.047253,0.047254,1e-06
920,0.018598,0.018599,1e-06
921,0.069057,0.069057,0.0
922,0.38003,0.38003,0.0
923,0.067671,0.067671,0.0
924,0.010612,0.010612,0.0
925,0.101649,0.101649,0.0
926,0.039386,0.039386,0.0
927,0.004214,0.004214,0.0
928,0.002083,0.002082,1e-06
929,0.048406,0.048406,0.0
930,0.028608,0.028608,0.0
931,0.162034,0.162035,1e-06
932,0.010835,0.010835,0.0
933,0.319837,0.319836,1e-06
934,0.165208,0.165208,0.0
935,0.020873,0.020873,0.0
936,0.015167,0.015167,0.0
937,0.147702,0.147702,0.0
938,0.017865,0.017865,0.0
939,0.015591,0.015591,0.0
940,0.928702,0.928702,0.0
941,0.270864,0.270864,0.0
942,0.56398,0.56398,0.0
943,0.060624,0.060624,0.0
944,0.020649,0.020648,1e-06
945,0.310886,0.310886,0.0
946,0.040978,0.040978,0.0
947,0.001467,0.001467,0.0
948,0.382388,0.382388,0.0
949,0.477549,0.477549,0.0
950,0.002806,0.002806,0.0
951,0.416112,0.416112,0.0
952,0.464937,0.464937,0.0
953,0.018039,0.018039,0.0
954,0.089413,0.089413,0.0
955,0.018559,0.018559,0.0
956,0.506179,0.506179,0.0
957,0.019983,0.019983,0.0
958,0.018907,0.018907,0.0
959,0.530687,0.530687,0.0
960,0.230585,0.230585,0.0
961,0.019639,0.019639,0.0
962,0.481135,0.481135,0.0
963,0.266694,0.266695,1e-06
964,1.934046,1.934047,1e-06
965,0.081654,0.081654,0.0
966,0.208636,0.208636,0.0
967,0.376577,0.376577,0.0
968,0.192878,0.192878,0.0
969,0.002192,0.002192,0.0
970,0.026009,0.026009,0.0
971,0.090521,0.090521,0.0
972,1.411172,1.411172,0.0
973,0.047275,0.047275,0.0
974,0.018631,0.018631,0.0
975,0.07928,0.07928,0.0
976,0.379377,0.379377,0.0
977,0.067732,0.067732,0.0
978,0.010417,0.010417,0.0
979,0.093768,0.093768,0.0
980,0.038199,0.038199,0.0
981,0.004241,0.004241,0.0
982,0.00197,0.00197,0.0
983,0.046425,0.046425,0.0
984,0.028307,0.028307,0.0
985,0.157705,0.157705,0.0
986,0.011207,0.011207,0.0
987,0.313357,0.313356,1e-06
988,0.161726,0.161726,0.0
989,0.020912,0.020912,0.0
990,0.015009,0.015009,0.0
991,0.146122,0.146122,0.0
992,0.017878,0.017878,0.0
993,0.015398,0.015398,0.0
994,0.916859,0.916859,0.0
995,0.268256,0.268255,1e-06
996,0.549306,0.549306,0.0
997,0.064079,0.064079,0.0
998,0.020067,0.020067,0.0
999,0.307733,0.307733,0.0
1000,0.038126,0.038126,0.0
1001,0.001426,0.001426,0.0
1002,0.378949,0.378949,0.0
1003,0.475957,0.475957,0.0
1004,0.002655,0.002655,0.0
1005,0.420593,0.420592,1e-06
1006,0.458545,0.458545,0.0
1007,0.019571,0.019571,0.0
1008,0.083018,0.083018,0.0
1009,0.019132,0.019132,0.0
1010,0.49652,0.49652,0.0
1011,0.02005,0.02005,0.0
1012,0.018673,0.018673,0.0
1013,0.530641,0.530641,0.0
1014,0.222139,0.222138,1e-06
1015,0.019728,0.019728,0.0
1016,0.494429,0.494429,0.0
1017,0.268374,0.268374,0.0
1018,1.823025,1.823026,1e-06
1019,0.079508,0.079508,0.0
1020,0.217856,0.217856,0.0
1021,0.326148,0.326148,0.0
1022,0.179749,0.179749,0.0
1023,0.002103,0.002103,0.0
1024,0.025457,0.025457,0.0
1025,0.090627,0.090627,0.0
1026,1.375916,1.375917,1e-06
1027,0.045266,0.045266,0.0
1028,0.018587,0.018587,0.0
1029,0.067461,0.067461,0.0
1030,0.378135,0.378135,0.0
1031,0.067537,0.067538,1e-06
1032,0.010319,0.010319,0.0
1033,0.098681,0.09868,1e-06
1034,0.037141,0.03714,1e-06
1035,0.004235,0.004235,0.0
1036,0.00188,0.00188,0.0
1037,0.044931,0.044931,0.0
1038,0.027678,0.027678,0.0
1039,0.153772,0.153772,0.0
1040,0.010165,0.010165,0.0
1041,0.311089,0.311088,1e-06
1042,0.15897,0.15897,0.0
1043,0.02089,0.02089,0.0
1044,0.014836,0.014836,0.0
1045,0.144872,0.144872,0.0
1046,0.017863,0.017863,0.0
1047,0.015071,0.015071,0.0
1048,0.901529,0.901529,0.0
1049,0.262874,0.262874,0.0
1050,0.528906,0.528906,0.0
1051,0.056661,0.056661,0.0
1052,0.019499,0.019499,0.0
1053,0.304098,0.304098,0.0
1054,0.039783,0.039783,0.0
1055,0.001389,0.001389,0.0
1056,0.367842,0.367842,0.0
1057,0.469782,0.469782,0.0
1058,0.002561,0.002561,0.0
1059,0.402064,0.402064,0.0
1060,0.450031,0.450031,0.0
1061,0.01763,0.01763,0.0
1062,0.085832,0.085833,1e-06
1063,0.018553,0.018552,1e-06
1064,0.485723,0.485723,0.0
1065,0.019982,0.019981,1e-06
1066,0.018415,0.018414,1e-06
1067,0.532872,0.532871,1e-06
1068,0.227218,0.227218,0.0
1069,0.019631,0.019631,0.0
1070,0.481994,0.481994,0.0
1071,0.266066,0.266066,0.0
1072,1.907763,1.907763,0.0
1073,0.07731,0.07731,0.0
1074,0.204536,0.204536,0.0
1075,0.375435,0.375434,1e-06
1076,0.181245,0.181245,0.0
1077,0.002023,0.002023,0.0
1078,0.024997,0.024997,0.0
1079,0.089468,0.089468,0.0
1080,1.382711,1.382711,0.0
1081,0.045345,0.045345,0.0
1082,0.018605,0.018605,0.0
1083,0.077365,0.077365,0.0
1084,0.377167,0.377167,0.0
1085,0.067598,0.067598,0.0
1086,0.010114,0.010114,0.0
1087,0.091156,0.091156,0.0
1088,0.036113,0.036112,1e-06
1089,0.004256,0.004256,0.0
1090,0.001784,0.001784,0.0
1091,0.043182,0.043182,0.0
1092,0.027358,0.027358,0.0
1093,0.149977,0.149977,0.0
1094,0.010508,0.010508,0.0
1095,0.304554,0.304554,0.0
1096,0.15574,0.15574,0.0
1097,0.020912,0.020912,0.0
1098,0.014688,0.014688,0.0
1099,0.143161,0.143161,0.0
1100,0.017862,0.017861,1e-06
1101,0.014895,0.014895,0.0
1102,0.890913,0.890913,0.0
1103,0.260204,0.260204,0.0
1104,0.515763,0.515764,1e-06
1105,0.059911,0.059911,0.0
1106,0.018992,0.018991,1e-06
1107,0.300945,0.300945,0.0
1108,0.037066,0.037066,0.0
1109,0.001355,0.001355,0.0
1110,0.364587,0.364587,0.0
1111,0.468407,0.468407,0.0
1112,0.002429,0.002429,0.0
1113,0.407626,0.407625,1e-06
1114,0.444108,0.444108,0.0
1115,0.019131,0.019131,0.0
1116,0.079935,0.079935,0.0
1117,0.019102,0.019102,0.0
1118,0.477252,0.477252,0.0
1119,0.020034,0.020034,0.0
1120,0.018164,0.018164,0.0
1121,0.532477,0.532477,0.0
1122,0.218906,0.218905,1e-06
1123,0.01971,0.019711,1e-06
1124,0.494561,0.494561,0.0
1125,0.267284,0.267284,0.0
1126,1.798441,1.798442,1e-06
1127,0.075432,0.075432,0.0
1128,0.213797,0.213797,0.0
1129,0.325044,0.325044,0.0
1130,0.169341,0.169341,0.0
1131,0.001947,0.001947,0.0
1132,0.02452,0.024519,1e-06
1133,0.08955,0.08955,0.0
1134,1.348659,1.348659,0.0
1135,0.04348,0.043479,1e-06
1136,0.01855,0.01855,0.0
1137,0.065919,0.065919,0.0
1138,0.375863,0.375862,1e-06
1139,0.067395,0.067396,1e-06
1140,0.010006,0.010006,0.0
1141,0.095946,0.095946,0.0
1142,0.035198,0.035198,0.0
1143,0.004245,0.004245,0.0
1144,0.001707,0.001707,0.0
1145,0.041861,0.041861,0.0
1146,0.026723,0.026723,0.0
1147,0.146541,0.146541,0.0
1148,0.009582,0.009583,1e-06
1149,0.302054,0.302053,1e-06
1150,0.153172,0.153172,0.0
1151,0.020879,0.020879,0.0
1152,0.014522,0.014522,0.0
1153,0.1418,0.1418,0.0
1154,0.017837,0.017837,0.0
1155,0.014591,0.014591,0.0
1156,0.876913,0.876913,0.0
1157,0.254838,0.254838,0.0
1158,0.497971,0.497971,0.0
1159,0.053125,0.053125,0.0
1160,0.01849,0.01849,0.0
1161,0.297245,0.297245,0.0
1162,0.038626,0.038626,0.0
1163,0.001324,0.001324,0.0
1164,0.354069,0.354069,0.0
1165,0.462455,0.462455,0.0
1166,0.00235,0.00235,0.0
1167,0.390368,0.390368,0.0
1168,0.436164,0.436164,0.0
1169,0.017292,0.017292,0.0
1170,0.08267,0.08267,0.0
1171,0.01852,0.01852,0.0
1172,0.467659,0.467659,0.0
1173,0.019953,0.019953,0.0
1174,0.017898,0.017898,0.0
1175,0.5344,0.534399,1e-06
1176,0.223747,0.223747,0.0
1177,0.019597,0.019597,0.0
1178,0.481657,0.481657,0.0
1179,0.264579,0.264579,0.0
1180,1.884462,1.884462,0.0
1181,0.073489,0.073489,0.0
1182,0.200849,0.200849,0.0
1183,0.373883,0.373882,1e-06
1184,0.170885,0.170885,0.0
1185,0.001877,0.001877,0.0
1186,0.024123,0.024123,0.0
1187,0.088333,0.088333,0.0
1188,1.356032,1.356032,0.0
1189,0.043598,0.043598,0.0
1190,0.018555,0.018555,0.0
1191,0.075516,0.075516,0.0
1192,0.374654,0.374654,0.0
1193,0.067439,0.067439,0.0
1194,0.009797,0.009797,0.0
1195,0.088741,0.088741,0.0
1196,0.034305,0.034305,0.0
1197,0.004263,0.004262,1e-06
1198,0.001624,0.001625,1e-06
1199,0.040313,0.040313,0.0
1200,0.026397,0.026397,0.0
1201,0.143211,0.143211,0.0
1202,0.009902,0.009902,0.0
1203,0.295591,0.295591,0.0
1204,0.15018,0.150181,1e-06
1205,0.020885,0.020885,0.0
1206,0.014378,0.014378,0.0
1207,0.140025,0.140025,0.0
1208,0.017824,0.017824,0.0
1209,0.014429,0.014429,0.0
1210,0.867333,0.867333,0.0
1211,0.252188,0.252188,0.0
1212,0.486069,0.486069,0.0
1213,0.056177,0.056177,0.0
1214,0.018046,0.018046,0.0
1215,0.294142,0.294143,1e-06
1216,0.036039,0.036039,0.0
1217,0.001296,0.001296,0.0
1218,0.351003,0.351004,1e-06
1219,0.461246,0.461246,0.0
1220,0.002234,0.002234,0.0
1221,0.396703,0.396703,0.0
1222,0.430643,0.430642,1e-06
1223,0.018763,0.018763,0.0
1224,0.077194,0.077194,0.0
1225,0.01905,0.01905,0.0
1226,0.460096,0.460096,0.0
1227,0.019994,0.019994,0.0
1228,0.017638,0.017638,0.0
1229,0.533698,0.533698,0.0
1230,0.215584,0.215584,0.0
1231,0.019669,0.019669,0.0
1232,0.493676,0.493676,0.0
1233,0.265467,0.265467,0.0
1234,1.776519,1.776519,0.0
1235,0.071836,0.071836,0.0
1236,0.210122,0.210122,0.0
1237,0.323606,0.323606,0.0
1238,0.160045,0.160045,0.0
1239,0.001812,0.001812,0.0
1240,0.0237,0.0237,0.0
1241,0.0884,0.0884,0.0
1242,1.323057,1.323057,0.0
1243,0.041855,0.041855,0.0
1244,0.018491,0.018491,0.0
1245,0.064422,0.064422,0.0
1246,0.373329,0.373328,1e-06
1247,0.067216,0.067216,0.0
1248,0.009686,0.009686,0.0
1249,0.093407,0.093408,1e-06
1250,0.033512,0.033512,0.0
1251,0.004248,0.004248,0.0
1252,0.001557,0.001557,0.0
1253,0.03914,0.03914,0.0
1254,0.02577,0.02577,0.0
1255,0.140203,0.140203,0.0
1256,0.009074,0.009074,0.0
1257,0.292969,0.292969,0.0
1258,0.147791,0.147791,0.0
1259,0.020843,0.020843,0.0
1260,0.014216,0.014216,0.0
1261,0.138607,0.138607,0.0
1262,0.017791,0.017791,0.0
1263,0.014143,0.014143,0.0
1264,0.85447,0.85447,0.0
1265,0.246912,0.246912,0.0
1266,0.470495,0.470495,0.0
1267,0.049942,0.049942,0.0
1268,0.017603,0.017603,0.0
1269,0.290429,0.290429,0.0
1270,0.037514,0.037514,0.0
1271,0.001269,0.001269,0.0
1272,0.341051,0.341051,0.0
1273,0.45548,0.45548,0.0
1274,0.002168,0.002168,0.0
1275,0.38043,0.38043,0.0
1276,0.423195,0.423195,0.0
1277,0.017002,0.017002,0.0
1278,0.079841,0.079841,0.0
1279,0.018467,0.018467,0.0
1280,0.451447,0.451447,0.0
1281,0.019903,0.019903,0.0
1282,0.017372,0.017372,0.0
1283,0.535349,0.535349,0.0
1284,0.220221,0.220221,0.0
1285,0.019542,0.019542,0.0
1286,0.480508,0.480508,0.0
1287,0.262496,0.262496,0.0
1288,1.86329,1.86329,0.0
1289,0.070109,0.070109,0.0
1290,0.197486,0.197486,0.0
1291,0.372007,0.372007,0.0
1292,0.161631,0.161631,0.0
1293,0.001752,0.001752,0.0
1294,0.02335,0.02335,0.0
1295,0.087141,0.087142,1e-06
1296,1.330868,1.330868,0.0
1297,0.042,0.042,0.0
1298,0.018486,0.018486,0.0
1299,0.073724,0.073724,0.0
1300,0.371938,0.371938,0.0
1301,0.067234,0.067234,0.0
1302,0.009477,0.009477,0.0
1303,0.086493,0.086493,0.0
1304,0.032731,0.032731,0.0
1305,0.004264,0.004264,0.0
1306,0.001486,0.001486,0.0
1307,0.037764,0.037765,1e-06
1308,0.025447,0.025447,0.0
1309,0.137271,0.137271,0.0
1310,0.009375,0.009375,0.0
1311,0.286659,0.286659,0.0
1312,0.145017,0.145017,0.0
1313,0.020835,0.020835,0.0
1314,0.014074,0.014074,0.0
1315,0.136811,0.136811,0.0
1316,0.017768,0.017768,0.0
1317,0.013991,0.013991,0.0
1318,0.845769,0.845769,0.0
1319,0.244332,0.244332,0.0
1320,0.459618,0.459618,0.0
1321,0.052807,0.052807,0.0
1322,0.017212,0.017212,0.0
1323,0.287409,0.287409,0.0
1324,0.035052,0.035052,0.0
1325,0.001246,0.001245,1e-06
1326,0.338174,0.338174,0.0
1327,0.454401,0.454401,0.0
1328,0.002064,0.002064,0.0
1329,0.387324,0.387324,0.0
1330,0.418026,0.418026,0.0
1331,0.018443,0.018443,0.0
1332,0.074728,0.074728,0.0
1333,0.018978,0.018978,0.0
1334,0.4446,0.4446,0.0
1335,0.019934,0.019934,0.0
1336,0.017111,0.01711,1e-06
1337,0.53438,0.534379,1e-06
1338,0.212218,0.212218,0.0
1339,0.019609,0.019608,1e-06
1340,0.492108,0.492108,0.0
1341,0.263152,0.263153,1e-06
1342,1.756504,1.756504,0.0
1343,0.068644,0.068644,0.0
1344,0.206752,0.206752,0.0
1345,0.321906,0.321906,0.0
1346,0.151717,0.151717,0.0
1347,0.001695,0.001695,0.0
1348,0.022967,0.022967,0.0
1349,0.087201,0.087201,0.0
1350,1.298878,1.298878,0.0
1351,0.040362,0.040362,0.0
1352,0.018415,0.018415,0.0
1353,0.062967,0.062966,1e-06
1354,0.370621,0.370621,0.0
1355,0.066987,0.066987,0.0
1356,0.009365,0.009365,0.0
1357,0.091036,0.091035,1e-06
1358,0.03204,0.03204,0.0
1359,0.004247,0.004247,0.0
1360,0.001428,0.001428,0.0
1361,0.03672,0.03672,0.0
1362,0.024836,0.024836,0.0
1363,0.134628,0.134628,0.0
1364,0.008628,0.008628,0.0
1365,0.283993,0.283993,0.0
1366,0.142792,0.142792,0.0
1367,0.020785,0.020785,0.0
1368,0.013914,0.013914,0.0
1369,0.135374,0.135374,0.0
1370,0.017729,0.017729,0.0
1371,0.013721,0.013721,0.0
1372,0.833886,0.833885,1e-06
1373,0.239192,0.239192,0.0
1374,0.445946,0.445946,0.0
1375,0.047056,0.047056,0.0
1376,0.016818,0.016818,0.0
1377,0.283719,0.283719,0.0
1378,0.036448,0.036448,0.0
1379,0.001223,0.001224,1e-06
1380,0.328758,0.328758,0.0
1381,0.448798,0.448798,0.0
1382,0.002009,0.002008,1e-06
1383,0.371834,0.371834,0.0
1384,0.411019,0.411019,0.0
1385,0.016746,0.016747,1e-06
1386,0.077284,0.077284,0.0
1387,0.018397,0.018397,0.0
1388,0.43671,0.43671,0.0
1389,0.019833,0.019833,0.0
1390,0.016849,0.016849,0.0
1391,0.535792,0.535792,0.0
1392,0.216676,0.216676,0.0
1393,0.019469,0.01947,1e-06
1394,0.478818,0.478818,0.0
1395,0.260009,0.260009,0.0
1396,1.843665,1.843665,0.0
1397,0.0671,0.0671,0.0
1398,0.194384,0.194383,1e-06
1399,0.369878,0.369878,0.0
1400,0.153335,0.153335,0.0
1401,0.001643,0.001643,0.0
1402,0.022652,0.022652,0.0
1403,0.085912,0.085912,0.0
1404,1.307026,1.307026,0.0
1405,0.040525,0.040525,0.0
1406,0.018401,0.018401,0.0
1407,0.071985,0.071985,0.0
1408,0.369094,0.369093,1e-06
1409,0.066976,0.066976,0.0
1410,0.00916,0.00916,0.0
1411,0.084386,0.084386,0.0
1412,0.031353,0.031353,0.0
1413,0.004262,0.004262,0.0
1414,0.001366,0.001367,1e-06
1415,0.035492,0.035492,0.0
1416,0.024523,0.024523,0.0
1417,0.132032,0.132032,0.0
1418,0.008912,0.008912,0.0
1419,0.277886,0.277885,1e-06
1420,0.140216,0.140216,0.0
1421,0.020766,0.020766,0.0
1422,0.013773,0.013773,0.0
1423,0.133588,0.133588,0.0
1424,0.017698,0.017698,0.0
1425,0.013577,0.013577,0.0
1426,0.825935,0.825935,0.0
1427,0.236712,0.236712,0.0
1428,0.43593,0.43593,0.0
1429,0.049747,0.049747,0.0
1430,0.016473,0.016473,0.0
1431,0.280801,0.280801,0.0
1432,0.034106,0.034106,0.0
1433,0.001203,0.001204,1e-06
1434,0.326065,0.326065,0.0
1435,0.447821,0.447822,1e-06
1436,0.001916,0.001916,0.0
1437,0.379132,0.379132,0.0
1438,0.406165,0.406165,0.0
1439,0.018158,0.018158,0.0
1440,0.072488,0.072488,0.0
1441,0.018891,0.018891,0.0
1442,0.430442,0.430441,1e-06
1443,0.019856,0.019855,1e-06
1444,0.016589,0.016589,0.0
1445,0.534591,0.53459,1e-06
1446,0.20884,0.20884,0.0
1447,0.019532,0.019532,0.0
1448,0.490091,0.490091,0.0
1449,0.260505,0.260505,0.0
1450,1.737883,1.737884,1e-06
1451,0.065793,0.065793,0.0
1452,0.20363,0.203629,1e-06
1453,0.320003,0.320003,0.0
1454,0.144225,0.144225,0.0
1455,0.001593,0.001594,1e-06
1456,0.0223,0.0223,0.0
1457,0.085968,0.085968,0.0
1458,1.275952,1.275952,0.0
1459,0.03898,0.03898,0.0
1460,0.018324,0.018324,0.0
1461,0.06155,0.06155,0.0
1462,0.367806,0.367806,0.0
1463,0.066704,0.066704,0.0
1464,0.00905,0.00905,0.0
1465,0.088808,0.088808,0.0
1466,0.030747,0.030747,0.0
1467,0.004244,0.004244,0.0
1468,0.001315,0.001315,0.0
1469,0.034558,0.034558,0.0
1470,0.023932,0.023932,0.0
1471,0.129697,0.129697,0.0
1472,0.008234,0.008234,0.0
1473,0.275227,0.275227,0.0
1474,0.13814,0.138141,1e-06
1475,0.020709,0.02071,1e-06
1476,0.013614,0.013614,0.0
1477,0.132157,0.132157,0.0
1478,0.017653,0.017653,0.0
1479,0.013321,0.013321,0.0
1480,0.814902,0.814902,0.0
1481,0.231737,0.231736,1e-06
1482,0.423898,0.423898,0.0
1483,0.044425,0.044425,0.0
1484,0.01612,0.01612,0.0
1485,0.27716,0.27716,0.0
1486,0.03543,0.03543,0.0
1487,0.001184,0.001184,0.0
1488,0.317156,0.317157,1e-06
1489,0.442362,0.442362,0.0
1490,0.001869,0.001869,0.0
1491,0.364277,0.364277,0.0
1492,0.399554,0.399553,1e-06
1493,0.016515,0.016515,0.0
1494,0.074952,0.074952,0.0
1495,0.018312,0.018312,0.0
1496,0.423177,0.423177,0.0
1497,0.019748,0.019748,0.0
1498,0.016333,0.016334,1e-06
1499,0.535794,0.535794,0.0
1500,0.213142,0.213142,0.0
1501,0.019382,0.019382,0.0
1502,0.476777,0.476777,0.0
1503,0.257257,0.257258,1e-06
1504,1.825185,1.825186,1e-06
1505,0.064404,0.064404,0.0
1506,0.191496,0.191496,0.0
1507,0.367551,0.367551,0.0
1508,0.145864,0.145864,0.0
1509,0.001547,0.001547,0.0
1510,0.022013,0.022013,0.0
1511,0.084661,0.084661,0.0
1512,1.284365,1.284365,0.0
1513,0.039155,0.039155,0.0
1514,0.018303,0.018303,0.0
1515,0.070298,0.070298,0.0
1516,0.366176,0.366175,1e-06
1517,0.066664,0.066664,0.0
1518,0.008851,0.008851,0.0
1519,0.082404,0.082404,0.0
1520,0.030138,0.030138,0.0
1521,0.004258,0.004259,1e-06
1522,0.001261,0.001261,0.0
1523,0.033457,0.033457,0.0
1524,0.023633,0.023633,0.0
1525,0.127387,0.127387,0.0
1526,0.008504,0.008504,0.0
1527,0.269353,0.269352,1e-06
1528,0.135744,0.135745,1e-06
1529,0.02068,0.020679,1e-06
1530,0.013473,0.013474,1e-06
1531,0.130402,0.130402,0.0
1532,0.017615,0.017615,0.0
1533,0.013184,0.013184,0.0
1534,0.807595,0.807595,0.0
1535,0.229374,0.229374,0.0
1536,0.414612,0.414612,0.0
1537,0.046953,0.046953,0.0
1538,0.015812,0.015812,0.0
1539,0.274353,0.274353,0.0
1540,0.0332,0.0332,0.0
1541,0.001167,0.001167,0.0
1542,0.314639,0.314639,0.0
1543,0.441472,0.441472,0.0
1544,0.001785,0.001785,0.0
1545,0.371871,0.371871,0.0
1546,0.394982,0.394982,0.0
1547,0.017899,0.017899,0.0
1548,0.070436,0.070436,0.0
1549,0.018791,0.018791,0.0
1550,0.417388,0.417388,0.0
1551,0.019763,0.019763,0.0
1552,0.016078,0.016078,0.0
1553,0.534393,0.534392,1e-06
1554,0.205476,0.205476,0.0
1555,0.019441,0.019441,0.0
1556,0.487787,0.487787,0.0
1557,0.257644,0.257644,0.0
1558,1.720298,1.720298,0.0
1559,0.063229,0.063229,0.0
1560,0.200711,0.200711,0.0
1561,0.317943,0.317943,0.0
1562,0.137459,0.137459,0.0
1563,0.001504,0.001503,1e-06
1564,0.021686,0.021687,1e-06
1565,0.084717,0.084717,0.0
1566,1.254149,1.254149,0.0
1567,0.037693,0.037693,0.0
1568,0.018222,0.018221,1e-06
1569,0.060171,0.060171,0.0
1570,0.364933,0.364932,1e-06
1571,0.066368,0.066368,0.0
1572,0.008745,0.008745,0.0
1573,0.086709,0.086709,0.0
1574,0.029603,0.029603,0.0
1575,0.004241,0.004241,0.0
1576,0.001216,0.001216,0.0
1577,0.032618,0.032618,0.0
1578,0.023065,0.023066,1e-06
1579,0.125312,0.125312,0.0
1580,0.007884,0.007884,0.0
1581,0.266736,0.266736,0.0
1582,0.133804,0.133804,0.0
1583,0.020617,0.020617,0.0
1584,0.013315,0.013315,0.0
1585,0.128994,0.128994,0.0
1586,0.017565,0.017565,0.0
1587,0.01294,0.01294,0.0
1588,0.797305,0.797305,0.0
1589,0.224576,0.224576,0.0
1590,0.404002,0.404001,1e-06
1591,0.042015,0.042016,1e-06
1592,0.015495,0.015495,0.0
1593,0.270778,0.270778,0.0
1594,0.034459,0.034459,0.0
1595,0.00115,0.00115,0.0
1596,0.306207,0.306207,0.0
1597,0.436144,0.436144,0.0
1598,0.001746,0.001746,0.0
1599,0.357543,0.357543,0.0
1600,0.388731,0.388731,0.0
1601,0.0163,0.0163,0.0
1602,0.072809,0.072809,0.0
1603,0.018216,0.018216,0.0
1604,0.41065,0.41065,0.0
1605,0.01965,0.01965,0.0
1606,0.015832,0.015832,0.0
1607,0.535415,0.535415,0.0
1608,0.209639,0.209639,0.0
1609,0.019283,0.019283,0.0
1610,0.474517,0.474517,0.0
1611,0.254342,0.254342,0.0
1612,1.80757,1.80757,0.0
1613,0.061973,0.061973,0.0
1614,0.188788,0.188788,0.0
1615,0.36507,0.36507,0.0
1616,0.139109,0.139109,0.0
1617,0.001462,0.001462,0.0
1618,0.021421,0.021421,0.0
1619,0.083399,0.083399,0.0
1620,1.262771,1.262771,0.0
1621,0.037875,0.037875,0.0
1622,0.018194,0.018194,0.0
1623,0.06866,0.06866,0.0
1624,0.363225,0.363225,0.0
1625,0.066301,0.066301,0.0
1626,0.008552,0.008552,0.0
1627,0.080532,0.080532,0.0
1628,0.029059,0.029059,0.0
1629,0.004255,0.004255,0.0
1630,0.001169,0.001169,0.0
1631,0.031627,0.031627,0.0
1632,0.022781,0.022781,0.0
1633,0.123243,0.123243,0.0
1634,0.00814,0.008141,1e-06
1635,0.261108,0.261107,1e-06
1636,0.13157,0.13157,0.0
1637,0.020578,0.020578,0.0
1638,0.013176,0.013175,1e-06
1639,0.127283,0.127283,0.0
1640,0.017521,0.017521,0.0
1641,0.01281,0.01281,0.0
1642,0.790554,0.790554,0.0
1643,0.222339,0.222339,0.0
1644,0.395341,0.395341,0.0
1645,0.044393,0.044393,0.0
1646,0.01522,0.01522,0.0
1647,0.268087,0.268087,0.0
1648,0.032336,0.032336,0.0
1649,0.001136,0.001136,0.0
1650,0.303856,0.303856,0.0
1651,0.435326,0.435326,0.0
1652,0.00167,0.00167,0.0
1653,0.365349,0.365349,0.0
1654,0.384417,0.384417,0.0
1655,0.017657,0.017657,0.0
1656,0.068543,0.068543,0.0
1657,0.01868,0.018681,1e-06
1658,0.405268,0.405268,0.0
1659,0.019658,0.019659,1e-06
1660,0.015583,0.015584,1e-06
1661,0.533841,0.533841,0.0
1662,0.202143,0.202143,0.0
1663,0.019339,0.019339,0.0
1664,0.485311,0.485311,0.0
1665,0.254656,0.254656,0.0
1666,1.703497,1.703498,1e-06
1667,0.060909,0.06091,1e-06
1668,0.197964,0.197963,1e-06
1669,0.315764,0.315764,0.0
1670,0.131322,0.131322,0.0
1671,0.001424,0.001424,0.0
1672,0.021114,0.021114,0.0
1673,0.083458,0.083458,0.0
1674,1.233365,1.233365,0.0
1675,0.036488,0.036488,0.0
1676,0.018109,0.018109,0.0
1677,0.05883,0.058829,1e-06
1678,0.362035,0.362035,0.0
1679,0.065984,0.065984,0.0
1680,0.00845,0.00845,0.0
1681,0.084723,0.084723,0.0
1682,0.028583,0.028583,0.0
1683,0.004237,0.004237,0.0
1684,0.001129,0.001129,0.0
